Candidate Ref,DOJ Extended,D-DOJ Extended ,Duration to accept offer,Notice period,Offered band,E0,E1,E2,E3,E4,E5,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,D-Joining Bonus,Candidate relocate actual,Gender,Candidate Source,D-Agency,D-Employee Referral,Rex in Yrs,LOB,D-Sales,D-Healthcare,D-Infra,D-AXON,Location,D-Bangalore,D-Chennai,D-Mumbai,D-Delhi NCR,D-Hyderabad,Age,Status,D-Joining
2285102,No,0,2,0,E2,0,0,1,0,0,0,5.71,5.71,0,No,0,Yes,Male,Employee Referral,0,1,13,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,37,Joined,1
2285104,No,0,4,90,E3,0,0,0,1,0,0,,2.78,,No,0,No,Female,Employee Referral,0,1,12,ERS,0,0,0,0,Chennai,0,1,0,0,0,39,Not Joined,0
2285142,Yes,1,0,0,E2,0,0,1,0,0,0,17.19,17.19,0,No,0,Yes,Male,Direct,0,0,9,CSMP,0,0,0,0,Bangalore,1,0,0,0,0,36,Joined,1
2285151,No,0,,45,E1,0,1,0,0,0,0,11.94,,,No,0,No,Female,Direct,0,0,4,AXON,0,0,0,1,Noida,0,0,0,1,0,27,Not Joined,0
2285176,No,0,1,0,E3,0,0,0,1,0,0,,,,No,0,Yes,Male,Direct,0,0,11,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,37,Joined,1
2285233,Yes,1,97,120,E2,0,0,1,0,0,0,44.44,17.78,-18.46,No,0,No,Male,Direct,0,0,6,AXON,0,0,0,1,Noida,0,0,0,1,0,30,Not Joined,0
2285237,No,0,,45,E1,0,1,0,0,0,0,57,20.77,-23.08,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2285249,No,0,,75,E1,0,1,0,0,0,0,,9.24,,No,0,No,Male,Direct,0,0,2,ERS,0,0,0,0,Bangalore,1,0,0,0,0,25,Not Joined,0
2285272,Yes,1,40,60,E1,0,1,0,0,0,0,114.29,85.71,-13.33,No,0,No,Male,Direct,0,0,2,ERS,0,0,0,0,Chennai,0,1,0,0,0,24,Joined,1
2285274,No,0,1,0,E3,0,0,0,1,0,0,-6.09,-6.09,0,No,0,No,Male,Direct,0,0,12,INFRA,0,0,1,0,Bangalore,1,0,0,0,0,38,Joined,1
2285282,No,0,2,30,E2,0,0,1,0,0,0,42.89,42.89,0,No,0,No,Male,Direct,0,0,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,29,Joined,1
2285330,No,0,,60,E3,0,0,0,1,0,0,,-11.49,,No,0,No,Male,Direct,0,0,11,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
2285352,No,0,,30,E1,0,1,0,0,0,0,,,,No,0,No,Male,Employee Referral,0,1,1,CORP,0,0,0,0,Noida,0,0,0,1,0,27,Not Joined,0
2285381,No,0,21,45,E1,0,1,0,0,0,0,54.76,42.86,-7.69,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,34,Not Joined,0
2285385,Yes,1,9,120,E2,0,0,1,0,0,0,24.14,27.59,2.78,No,0,No,Male,Direct,0,0,11,ERS,0,0,0,0,Bangalore,1,0,0,0,0,35,Not Joined,0
2285440,Yes,1,1,0,E1,0,1,0,0,0,0,8.62,,,No,0,No,Female,Direct,0,0,3,EAS,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2285443,Yes,1,25,30,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,24,Joined,1
2285455,No,0,1,60,E1,0,1,0,0,0,0,70.21,70.21,0,No,0,No,Male,Employee Referral,0,1,3,ETS,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2285469,No,0,15,30,E2,0,0,1,0,0,0,13.4,13.4,0,No,0,Yes,Male,Direct,0,0,8,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,34,Joined,1
2285497,Yes,1,,90,E2,0,0,1,0,0,0,37.5,25,-9.09,Yes,1,No,Male,Direct,0,0,5,CORP,0,0,0,0,Noida,0,0,0,1,0,29,Joined,1
2285507,No,0,12,75,E2,0,0,1,0,0,0,7.53,7.53,0,No,0,No,Male,Direct,0,0,6,AXON,0,0,0,1,Kolkata,0,0,0,0,0,31,Not Joined,0
2285535,Yes,1,,30,E0,1,0,0,0,0,0,,,,No,0,Yes,Female,Direct,0,0,0,CORP,0,0,0,0,Chennai,0,1,0,0,0,24,Joined,1
2285580,Yes,1,2,30,E2,0,0,1,0,0,0,,,,No,0,Yes,Male,Direct,0,0,10,EAS,0,0,0,0,Bangalore,1,0,0,0,0,37,Joined,1
2285592,No,0,3,0,E2,0,0,1,0,0,0,80.7,80.7,0,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,27,Joined,1
2285615,No,0,0,30,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,24,Joined,1
2285619,No,0,3,120,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,4,BFSI,0,0,0,0,Chennai,0,1,0,0,0,29,Joined,1
2285654,Yes,1,2,0,E1,0,1,0,0,0,0,,,,No,0,Yes,Female,Direct,0,0,5,CSMP,0,0,0,0,Bangalore,1,0,0,0,0,28,Joined,1
2285662,No,0,0,60,E1,0,1,0,0,0,0,25,25,0,No,0,No,Female,Direct,0,0,3,AXON,0,0,0,1,Kolkata,0,0,0,0,0,26,Joined,1
2285680,Yes,1,19,30,E2,0,0,1,0,0,0,56.25,45.83,-6.67,No,0,Yes,Male,Employee Referral,0,1,2,INFRA,0,0,1,0,Noida,0,0,0,1,0,25,Joined,1
2285682,Yes,1,56,75,E3,0,0,0,1,0,0,-9.17,-9.17,0,No,0,No,Male,Direct,0,0,13,ETS,0,0,0,0,Bangalore,1,0,0,0,0,39,Joined,1
2285684,No,0,2,30,E1,0,1,0,0,0,0,,,,No,0,No,Male,Direct,0,0,5,ETS,0,0,0,0,Bangalore,1,0,0,0,0,30,Joined,1
2285689,Yes,1,2,30,E1,0,1,0,0,0,0,,,,No,0,No,Male,Employee Referral,0,1,5,ETS,0,0,0,0,Hyderabad,0,0,0,0,1,34,Not Joined,0
2285702,No,0,0,0,E1,0,1,0,0,0,0,,,,No,0,Yes,Female,Direct,0,0,4,ERS,0,0,0,0,Chennai,0,1,0,0,0,29,Joined,1
2285703,Yes,1,7,75,E1,0,1,0,0,0,0,,11.65,,No,0,No,Female,Employee Referral,0,1,3,ETS,0,0,0,0,Noida,0,0,0,1,0,27,Not Joined,0
2285709,Yes,1,68,75,E1,0,1,0,0,0,0,40.21,40.21,0,No,0,Yes,Male,Employee Referral,0,1,3,ETS,0,0,0,0,Noida,0,0,0,1,0,25,Joined,1
2285719,No,0,0,30,E2,0,0,1,0,0,0,100,80,-10,No,0,No,Male,Direct,0,0,2,INFRA,0,0,1,0,Chennai,0,1,0,0,0,26,Joined,1
2285727,No,0,0,45,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,2,INFRA,0,0,1,0,Noida,0,0,0,1,0,25,Joined,1
2285733,No,0,86,30,E1,0,1,0,0,0,0,,,,No,0,No,Male,Direct,0,0,2,INFRA,0,0,1,0,Noida,0,0,0,1,0,25,Not Joined,0
2285734,No,0,0,30,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,28,Joined,1
2285736,Yes,1,0,30,E1,0,1,0,0,0,0,,,,No,0,No,Male,Direct,0,0,5,INFRA,0,0,1,0,Hyderabad,0,0,0,0,1,31,Joined,1
2285738,No,0,33,45,E1,0,1,0,0,0,0,66.67,8.33,-35,No,0,No,Male,Direct,0,0,2,ERS,0,0,0,0,Bangalore,1,0,0,0,0,24,Joined,1
2285745,Yes,1,10,30,E2,0,0,1,0,0,0,42.86,42.86,0,No,0,No,Male,Employee Referral,0,1,9,INFRA,0,0,1,0,Chennai,0,1,0,0,0,31,Joined,1
2285746,Yes,1,105,120,E1,0,1,0,0,0,0,66.67,66.67,0,No,0,Yes,Male,Employee Referral,0,1,6,ERS,0,0,0,0,Chennai,0,1,0,0,0,29,Joined,1
2285757,Yes,1,72,75,E2,0,0,1,0,0,0,20.83,20.83,0,No,0,Yes,Male,Direct,0,0,8,EAS,0,0,0,0,Chennai,0,1,0,0,0,40,Joined,1
2285819,Yes,1,1,75,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,5,CSMP,0,0,0,0,Noida,0,0,0,1,0,31,Joined,1
2285824,Yes,1,89,90,E3,0,0,0,1,0,0,27.27,21.21,-4.76,No,0,No,Male,Direct,0,0,11,ETS,0,0,0,0,Bangalore,1,0,0,0,0,36,Joined,1
2285828,Yes,1,1,75,E1,0,1,0,0,0,0,,,,No,0,No,Male,Direct,0,0,6,CSMP,0,0,0,0,Noida,0,0,0,1,0,28,Joined,1
2285842,No,0,,120,E1,0,1,0,0,0,0,,37.5,,No,0,No,Male,Direct,0,0,4,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,27,Not Joined,0
2285847,Yes,1,0,90,E2,0,0,1,0,0,0,,,,No,0,Yes,Male,Employee Referral,0,1,6,INFRA,0,0,1,0,Noida,0,0,0,1,0,38,Joined,1
2285869,Yes,1,1,0,E1,0,1,0,0,0,0,42.86,51.79,6.25,No,0,Yes,Male,Direct,0,0,4,EAS,0,0,0,0,Bangalore,1,0,0,0,0,30,Joined,1
2285882,No,0,0,0,E2,0,0,1,0,0,0,42.12,49.87,5.46,No,0,No,Male,Direct,0,0,3,INFRA,0,0,1,0,Chennai,0,1,0,0,0,26,Joined,1
2285907,Yes,1,0,45,E2,0,0,1,0,0,0,39.33,,,No,0,No,Female,Direct,0,0,2,INFRA,0,0,1,0,Noida,0,0,0,1,0,31,Not Joined,0
2285909,No,0,,75,E1,0,1,0,0,0,0,,11.43,,No,0,No,Male,Direct,0,0,2,ERS,0,0,0,0,Bangalore,1,0,0,0,0,26,Not Joined,0
2285932,No,0,0,0,E2,0,0,1,0,0,0,52.48,52.48,0,No,0,Yes,Male,Direct,0,0,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,34,Joined,1
2285955,Yes,1,5,0,E1,0,1,0,0,0,0,50,33.33,-11.11,Yes,1,Yes,Male,Direct,0,0,3,AXON,0,0,0,1,Noida,0,0,0,1,0,26,Joined,1
2285967,Yes,1,0,75,E2,0,0,1,0,0,0,,,,No,0,Yes,Male,Employee Referral,0,1,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,28,Joined,1
2286029,Yes,1,3,45,E2,0,0,1,0,0,0,18.18,41.82,20,No,0,Yes,Male,Employee Referral,0,1,7,ERS,0,0,0,0,Noida,0,0,0,1,0,33,Joined,1
2286033,Yes,1,0,45,E2,0,0,1,0,0,0,20.39,15.57,-4,No,0,No,Male,Direct,0,0,10,EAS,0,0,0,0,Hyderabad,0,0,0,0,1,33,Joined,1
2286046,Yes,1,63,75,E2,0,0,1,0,0,0,,,,No,0,Yes,Female,Direct,0,0,6,AXON,0,0,0,1,Bangalore,1,0,0,0,0,27,Joined,1
2286070,No,0,53,75,E2,0,0,1,0,0,0,11.94,11.94,0,No,0,No,Male,Direct,0,0,7,ERS,0,0,0,0,Chennai,0,1,0,0,0,30,Joined,1
2286110,Yes,1,34,60,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,4,ERS,0,0,0,0,Noida,0,0,0,1,0,27,Joined,1
2286119,Yes,1,68,75,E1,0,1,0,0,0,0,30,30,0,No,0,No,Male,Direct,0,0,4,AXON,0,0,0,1,Bangalore,1,0,0,0,0,27,Joined,1
2286125,No,0,,0,E4,0,0,0,0,1,0,,,,No,0,Yes,Male,Direct,0,0,18,INFRA,0,0,1,0,Mumbai,0,0,1,0,0,42,Joined,1
2286127,No,0,0,30,E2,0,0,1,0,0,0,24.67,24.67,0,No,0,No,Male,Direct,0,0,4,INFRA,0,0,1,0,Chennai,0,1,0,0,0,26,Joined,1
2286138,Yes,1,65,75,E2,0,0,1,0,0,0,,,,No,0,No,Male,Direct,0,0,2,INFRA,0,0,1,0,Chennai,0,1,0,0,0,24,Joined,1
2286163,Yes,1,63,60,E2,0,0,1,0,0,0,25.19,25.19,0,No,0,No,Male,Direct,0,0,7,INFRA,0,0,1,0,Noida,0,0,0,1,0,32,Joined,1
2286189,Yes,1,7,30,E1,0,1,0,0,0,0,0,0,0,No,0,No,Female,Employee Referral,0,1,5,ETS,0,0,0,0,Chennai,0,1,0,0,0,32,Joined,1
2286197,Yes,1,32,45,E1,0,1,0,0,0,0,71.43,37.14,-20,No,0,No,Female,Direct,0,0,3,AXON,0,0,0,1,Noida,0,0,0,1,0,23,Joined,1
2286201,Yes,1,71,90,E1,0,1,0,0,0,0,,,,No,0,No,Male,Direct,0,0,2,ERS,0,0,0,0,Chennai,0,1,0,0,0,25,Joined,1
2286223,No,0,1,60,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,8,BFSI,0,0,0,0,Chennai,0,1,0,0,0,34,Joined,1
2286226,No,0,,45,E4,0,0,0,0,1,0,4.55,9.09,4.35,No,0,No,Male,Direct,0,0,13,ETS,0,0,0,0,Bangalore,1,0,0,0,0,37,Not Joined,0
2286245,No,0,0,0,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,25,Joined,1
2286255,No,0,0,45,E1,0,1,0,0,0,0,,,,No,0,No,Male,Employee Referral,0,1,2,ERS,0,0,0,0,Bangalore,1,0,0,0,0,25,Not Joined,0
2286265,No,0,5,0,E2,0,0,1,0,0,0,18.52,28.89,8.75,No,0,Yes,Female,Employee Referral,0,1,5,ETS,0,0,0,0,Noida,0,0,0,1,0,29,Joined,1
2286281,Yes,1,47,90,E1,0,1,0,0,0,0,,,,No,0,No,Female,Direct,0,0,6,ERS,0,0,0,0,Bangalore,1,0,0,0,0,32,Joined,1
2286282,Yes,1,1,0,E1,0,1,0,0,0,0,30.95,30.95,0,No,0,Yes,Male,Direct,0,0,4,ETS,0,0,0,0,Chennai,0,1,0,0,0,28,Joined,1
2286286,Yes,1,88,120,E1,0,1,0,0,0,0,68.07,47.06,-12.5,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Chennai,0,1,0,0,0,27,Not Joined,0
2286308,No,0,,120,E1,0,1,0,0,0,0,66.67,38.89,-16.67,No,0,No,Male,Direct,0,0,3,AXON,0,0,0,1,Noida,0,0,0,1,0,26,Not Joined,0
2286320,No,0,1,90,E2,0,0,1,0,0,0,,,,No,0,Yes,Male,Direct,0,0,6,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,29,Joined,1
2286321,Yes,1,0,0,E1,0,1,0,0,0,0,14.58,14.58,0,No,0,No,Male,Direct,0,0,3,AXON,0,0,0,1,Kolkata,0,0,0,0,0,27,Joined,1
2286344,No,0,117,45,E1,0,1,0,0,0,0,,37.84,,No,0,No,Male,Direct,0,0,3,BFSI,0,0,0,0,Chennai,0,1,0,0,0,25,Not Joined,0
2286349,No,0,2,60,E2,0,0,1,0,0,0,26.51,,,No,0,No,Male,Direct,0,0,6,EAS,0,0,0,0,Chennai,0,1,0,0,0,32,Not Joined,0
2286368,No,0,0,0,E1,0,1,0,0,0,0,29,29,0,No,0,No,Female,Direct,0,0,5,AXON,0,0,0,1,Kolkata,0,0,0,0,0,30,Joined,1
2286369,No,0,14,45,E2,0,0,1,0,0,0,50,100,33.33,No,0,No,Male,Employee Referral,0,1,5,INFRA,0,0,1,0,Hyderabad,0,0,0,0,1,30,Joined,1
2286371,Yes,1,56,120,E2,0,0,1,0,0,0,53.85,35.9,-11.67,No,0,No,Male,Direct,0,0,1,AXON,0,0,0,1,Chennai,0,1,0,0,0,29,Not Joined,0
2286393,Yes,1,35,60,E1,0,1,0,0,0,0,,,,No,0,No,Male,Direct,0,0,8,ERS,0,0,0,0,Bangalore,1,0,0,0,0,29,Joined,1
2286403,No,0,2,45,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,4,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,28,Joined,1
2286407,Yes,1,14,30,E1,0,1,0,0,0,0,,11.11,,No,0,No,Male,Direct,0,0,4,AXON,0,0,0,1,Kolkata,0,0,0,0,0,32,Not Joined,0
2286417,No,0,2,45,E2,0,0,1,0,0,0,,,,No,0,Yes,Male,Direct,0,0,8,BFSI,0,0,0,0,Chennai,0,1,0,0,0,36,Joined,1
2286422,No,0,2,45,E1,0,1,0,0,0,0,,,,No,0,No,Male,Direct,0,0,6,ERS,0,0,0,0,Bangalore,1,0,0,0,0,35,Not Joined,0
2286440,No,0,31,60,E2,0,0,1,0,0,0,31.25,31.25,0,Yes,1,Yes,Male,Direct,0,0,6,AXON,0,0,0,1,Kolkata,0,0,0,0,0,34,Joined,1
2286450,Yes,1,,60,E2,0,0,1,0,0,0,23.08,53.85,25,No,0,No,Male,Direct,0,0,7,INFRA,0,0,1,0,Noida,0,0,0,1,0,31,Not Joined,0
2286456,Yes,1,0,75,E2,0,0,1,0,0,0,45.32,45.32,0,No,0,No,Male,Direct,0,0,3,INFRA,0,0,1,0,Noida,0,0,0,1,0,30,Joined,1
2286464,Yes,1,7,0,E1,0,1,0,0,0,0,20.97,20.97,0,No,0,No,Female,Direct,0,0,6,ETS,0,0,0,0,Bangalore,1,0,0,0,0,29,Joined,1
2286465,Yes,1,46,75,E2,0,0,1,0,0,0,,,,No,0,No,Female,Direct,0,0,6,EAS,0,0,0,0,Chennai,0,1,0,0,0,31,Not Joined,0
2286476,Yes,1,7,30,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,4,ETS,0,0,0,0,Kolkata,0,0,0,0,0,28,Joined,1
2286485,Yes,1,63,75,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,4,ETS,0,0,0,0,Noida,0,0,0,1,0,30,Joined,1
2286494,No,0,3,0,E1,0,1,0,0,0,0,19.05,19.05,0,No,0,No,Female,Employee Referral,0,1,3,INFRA,0,0,1,0,Chennai,0,1,0,0,0,29,Joined,1
2286495,Yes,1,8,90,E1,0,1,0,0,0,0,,54.76,,No,0,No,Male,Direct,0,0,5,ETS,0,0,0,0,Noida,0,0,0,1,0,30,Not Joined,0
2286498,Yes,1,86,60,E1,0,1,0,0,0,0,,31.47,,No,0,No,Female,Direct,0,0,4,CSMP,0,0,0,0,Noida,0,0,0,1,0,26,Not Joined,0
2286501,No,0,143,45,E1,0,1,0,0,0,0,,,,No,0,No,Male,Direct,0,0,3,CSMP,0,0,0,0,Noida,0,0,0,1,0,24,Not Joined,0
2286506,Yes,1,5,0,E1,0,1,0,0,0,0,,,,No,0,No,Male,Direct,0,0,3,CSMP,0,0,0,0,Noida,0,0,0,1,0,26,Joined,1
2286546,No,0,0,30,E2,0,0,1,0,0,0,,,,No,0,Yes,Male,Direct,0,0,1,INFRA,0,0,1,0,Mumbai,0,0,1,0,0,28,Joined,1
2286552,No,0,,30,E3,0,0,0,1,0,0,45.45,45.45,0,No,0,Yes,Female,Direct,0,0,10,CORP,0,0,0,0,Chennai,0,1,0,0,0,38,Joined,1
2286570,No,0,43,60,E1,0,1,0,0,0,0,,,,No,0,Yes,Female,Direct,0,0,5,EAS,0,0,0,0,Hyderabad,0,0,0,0,1,27,Joined,1
2286623,Yes,1,4,30,E2,0,0,1,0,0,0,32.49,21.44,-8.33,No,0,No,Male,Employee Referral,0,1,5,INFRA,0,0,1,0,Noida,0,0,0,1,0,28,Joined,1
2286626,Yes,1,,30,E1,0,1,0,0,0,0,34.62,30.77,-2.86,No,0,No,Male,Employee Referral,0,1,4,ETS,0,0,0,0,Chennai,0,1,0,0,0,31,Not Joined,0
2286627,Yes,1,4,0,E1,0,1,0,0,0,0,20,34.72,12.27,No,0,Yes,Male,Direct,0,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,27,Joined,1
2286629,No,0,0,0,E1,0,1,0,0,0,0,46.67,44,-1.82,No,0,No,Male,Direct,0,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,25,Joined,1
2286668,Yes,1,2,0,E1,0,1,0,0,0,0,73.61,35.42,-22,No,0,No,Female,Direct,0,0,3,AXON,0,0,0,1,Bangalore,1,0,0,0,0,28,Joined,1
2286704,Yes,1,84,60,E2,0,0,1,0,0,0,24.05,24.05,0,No,0,No,Male,Employee Referral,0,1,8,INFRA,0,0,1,0,Gurgaon,0,0,0,1,0,31,Not Joined,0
2286705,Yes,1,9,90,E2,0,0,1,0,0,0,50,40,-6.67,No,0,Yes,Male,Direct,0,0,5,AXON,0,0,0,1,Noida,0,0,0,1,0,33,Joined,1
2286768,Yes,1,41,60,E2,0,0,1,0,0,0,,,,No,0,No,Male,Direct,0,0,8,ERS,0,0,0,0,Chennai,0,1,0,0,0,30,Not Joined,0
2286781,No,0,0,0,E2,0,0,1,0,0,0,,,,No,0,Yes,Male,Direct,0,0,9,INFRA,0,0,1,0,Chennai,0,1,0,0,0,38,Joined,1
2286784,No,0,0,30,E2,0,0,1,0,0,0,29.63,29.63,0,No,0,No,Male,Direct,0,0,6,INFRA,0,0,1,0,Noida,0,0,0,1,0,27,Joined,1
2286813,Yes,1,3,0,E1,0,1,0,0,0,0,54.76,54.76,0,No,0,No,Male,Direct,0,0,3,INFRA,0,0,1,0,Kolkata,0,0,0,0,0,27,Joined,1
2286819,Yes,1,27,45,E1,0,1,0,0,0,0,,,,No,0,No,Male,Employee Referral,0,1,6,INFRA,0,0,1,0,Mumbai,0,0,1,0,0,32,Not Joined,0
2286836,Yes,1,15,30,E1,0,1,0,0,0,0,32.74,32.74,0,No,0,No,Male,Direct,0,0,4,AXON,0,0,0,1,Bangalore,1,0,0,0,0,31,Joined,1
2286837,No,0,10,30,E3,0,0,0,1,0,0,,,,No,0,No,Male,Direct,0,0,15,ETS,0,0,0,0,Bangalore,1,0,0,0,0,40,Joined,1
2286843,Yes,1,1,0,E1,0,1,0,0,0,0,,,,No,0,Yes,Male,Direct,0,0,4,ERS,0,0,0,0,Chennai,0,1,0,0,0,24,Joined,1
2286848,No,0,0,0,E2,0,0,1,0,0,0,24.2,11.13,-10.53,No,0,No,Male,Employee Referral,0,1,12,AXON,0,0,0,1,Kolkata,0,0,0,0,0,40,Joined,1
2286850,Yes,1,1,30,E1,0,1,0,0,0,0,56.86,56.86,0,No,0,Yes,Female,Direct,0,0,5,ERS,0,0,0,0,Noida,0,0,0,1,0,30,Joined,1
2286858,Yes,1,43,60,E3,0,0,0,1,0,0,,,,No,0,No,Male,Direct,0,0,11,INFRA,0,0,1,0,Hyderabad,0,0,0,0,1,35,Joined,1
2286861,Yes,1,1,30,E1,0,1,0,0,0,0,5.42,5.42,0,No,0,No,Male,Direct,0,0,3,ERS,0,0,0,0,Noida,0,0,0,1,0,29,Joined,1
2286863,No,0,,60,E1,0,1,0,0,0,0,38.59,30.06,-6.15,No,0,No,Male,Direct,0,0,4,ERS,0,0,0,0,Noida,0,0,0,1,0,29,Not Joined,0
2286868,No,0,2,45,E1,0,1,0,0,0,0,59.72,38.89,-13.04,No,0,Yes,Female,Direct,0,0,4,ERS,0,0,0,0,Noida,0,0,0,1,0,29,Joined,1
2286875,No,0,0,30,E2,0,0,1,0,0,0,49.26,49.26,0,No,0,Yes,Male,Direct,0,0,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,27,Joined,1
2286877,No,0,0,0,E2,0,0,1,0,0,0,,,,No,0,Yes,Male,Direct,0,0,6,INFRA,0,0,1,0,Noida,0,0,0,1,0,32,Joined,1
2286887,No,0,10,30,E1,0,1,0,0,0,0,7.14,7.14,0,No,0,Yes,Female,Direct,0,0,8,ETS,0,0,0,0,Noida,0,0,0,1,0,32,Joined,1
2286914,No,0,1,30,E1,0,1,0,0,0,0,36.9,36.9,0,No,0,No,Male,Direct,0,0,4,AXON,0,0,0,1,Bangalore,1,0,0,0,0,29,Joined,1
2286924,Yes,1,6,30,E1,0,1,0,0,0,0,,,,No,0,Yes,Female,Employee Referral,0,1,3,ETS,0,0,0,0,Noida,0,0,0,1,0,26,Joined,1
2286937,Yes,1,73,30,E1,0,1,0,0,0,0,146.64,146.64,0,No,0,No,Male,Direct,0,0,3,ETS,0,0,0,0,Chennai,0,1,0,0,0,26,Joined,1
2286981,No,0,1,45,E2,0,0,1,0,0,0,,,,No,0,No,Male,Direct,0,0,7,INFRA,0,0,1,0,Hyderabad,0,0,0,0,1,28,Not Joined,0
2287036,No,0,,30,E1,0,1,0,0,0,0,52.78,52.78,0,No,0,Yes,Female,Direct,0,0,1,CORP,0,0,0,0,Chennai,0,1,0,0,0,25,Joined,1
2287049,No,0,18,30,E3,0,0,0,1,0,0,11.34,11.34,0,No,0,No,Male,Direct,0,0,10,INFRA,0,0,1,0,Chennai,0,1,0,0,0,35,Joined,1
2287050,Yes,1,,60,E3,0,0,0,1,0,0,38.46,38.46,0,No,0,No,Male,Direct,0,0,6,CORP,0,0,0,0,Chennai,0,1,0,0,0,30,Joined,1
2287072,No,0,1,30,E1,0,1,0,0,0,0,40,-13.6,-38.29,No,0,No,Male,Direct,0,0,1,INFRA,0,0,1,0,Noida,0,0,0,1,0,24,Joined,1
2287077,No,0,,45,E2,0,0,1,0,0,0,36.36,36.36,0,No,0,Yes,Female,Direct,0,0,5,CORP,0,0,0,0,Noida,0,0,0,1,0,34,Joined,1
2287090,Yes,1,69,75,E2,0,0,1,0,0,0,10.17,-2.54,-11.54,No,0,Yes,Male,Direct,0,0,8,ERS,0,0,0,0,Bangalore,1,0,0,0,0,32,Joined,1
2287091,No,0,0,0,E1,0,1,0,0,0,0,26.77,26.77,0,No,0,Yes,Female,Direct,0,0,1,INFRA,0,0,1,0,Chennai,0,1,0,0,0,24,Joined,1
2287097,No,0,9,30,E2,0,0,1,0,0,0,,58.33,,No,0,No,Male,Direct,0,0,6,ETS,0,0,0,0,Mumbai,0,0,1,0,0,28,Not Joined,0
2287114,Yes,1,6,60,E1,0,1,0,0,0,0,,,,No,0,Yes,Female,Direct,0,0,3,ETS,0,0,0,0,Noida,0,0,0,1,0,27,Joined,1
2287119,Yes,1,2,30,E1,0,1,0,0,0,0,66.67,66.67,0,No,0,No,Male,Direct,0,0,4,EAS,0,0,0,0,Hyderabad,0,0,0,0,1,30,Joined,1
2287133,Yes,1,59,75,E2,0,0,1,0,0,0,42.86,42.86,0,No,0,Yes,Male,Direct,0,0,6,Healthcare,0,1,0,0,Chennai,0,1,0,0,0,30,Joined,1
2287150,Yes,1,95,120,E1,0,1,0,0,0,0,57.14,57.14,0,No,0,No,Male,Direct,0,0,3,ETS,0,0,0,0,Noida,0,0,0,1,0,26,Joined,1
2287162,Yes,1,38,45,E2,0,0,1,0,0,0,8.7,8.7,0,No,0,Yes,Male,Direct,0,0,8,CSMP,0,0,0,0,Kolkata,0,0,0,0,0,32,Joined,1
2287165,Yes,1,42,60,E2,0,0,1,0,0,0,7.02,0.33,-6.25,No,0,No,Male,Employee Referral,0,1,7,EAS,0,0,0,0,Bangalore,1,0,0,0,0,31,Joined,1
2287175,Yes,1,,0,E2,0,0,1,0,0,0,,64.18,,No,0,No,Male,Direct,0,0,5,BFSI,0,0,0,0,Bangalore,1,0,0,0,0,28,Not Joined,0
2287181,No,0,43,60,E2,0,0,1,0,0,0,,,,No,0,Yes,Male,Direct,0,0,4,INFRA,0,0,1,0,Noida,0,0,0,1,0,30,Joined,1
